DOWJ,AAL,AAPL,AMZN,CAT,CBRE,CVS,DAL,DD,DIA,DIS,ED,F,FB,GE,GLD,GOOGL,HLT,HYG,IYR,JPM,MSFT,NFLX,SBUX,SPY,T,TLT,TSLA,TWTR,USO,UUP,WMT,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XOM
-0.000910614,0.063507304,-0.007926323,0.009091373,0.00690327,0.018728355,-0.0096023,0.004651048,-0.001772143,-0.001017476,-0.005129589,0.00883361,0.031175093,0.010602902,0.005727163,-0.001566643,-0.000378117,0.004665413,0.001069994,0.003525064,0.000584221,-0.004779288,0.014534685,-0.025440356,0.000531378,-0.00938816,0.006565851,0.013630563,0.020665202,0.010859718,0.005882301,-0.003545786,-0.005342549,0.005338813,0.002331922,0.00508453,0.008376058,-0.012359884,0.005206331,-0.008374303,0.004173904,0.00140246
0.007492249,0.039215585,0.033137078,0.009450486,0.031115764,0.013390834,0.007232998,0.003577516,0.025386212,0.007821734,0.004884575,-0.0220192,0.030232409,0.021806162,0.04328023,0.014617263,0.016153146,0.00985085,0.00249392,0.011667209,0.006326661,0.009133706,0.034836299,0.03629894,0.008461461,0.001960832,-0.004789014,0.018970185,0.040809898,0.007162034,-0.008187093,-0.01443664,0.018991075,0.012713342,0.008142702,0.012718466,0.014151404,-0.004043081,-0.013688355,0.001238627,0.011052217,0.004481912
-0.008447946,0.045454495,-0.00925455,-0.019562145,-0.091261121,-0.002687631,-0.003208551,0.006709928,0.006405689,-0.009256658,-0.002520475,-0.004740014,-0.022573345,-0.010334832,-0.025108953,0.003499921,-0.019654859,0.007664261,-0.001540065,0.00905259,0.004739458,-0.019501678,-0.007069913,-0.002831953,-0.007600093,0.000326188,-0.000995583,-0.002221935,0.006990867,-0.026666684,0.00078609,0.001237694,-0.00150604,-0.010011189,-0.003076992,-0.009561886,-0.01334731,0.004252898,-0.004688682,-0.011358322,-0.005792721,-0.006692757
0.002109417,-0.007656514,-0.010364843,-0.026869942,0.017367479,0.001347437,0.004598425,0.004374277,0.006709246,0.002488771,0.000812267,0.003968789,0.011547454,-0.022241803,-0.003359627,0.005596581,-0.009075183,0.011616889,-0.000593037,0.007988269,0.002791559,-0.020365421,-0.020139456,0.00209261,-0.001327098,0.000978178,0.005065917,0.003643925,-0.044974393,0.019178086,0.000392851,-0.003605903,0.010369606,0.003049751,-0.003472206,0.013832771,-0.010761004,0.002309876,0.002826372,0.004891126,-0.006484324,0.003789809
0.017693211,0.001377723,0.068334771,0.048027486,0.028293633,0.015922832,0.006408229,0.042513401,0.012986842,0.018192022,-0.006943199,0.0039531,0.011614225,0.043206849,0.022471856,0.005726723,0.026101275,0.01339705,0.007954368,0.007924865,0.002304066,0.033417473,0.035755579,0.016557388,0.015830803,-0.043322484,-0.00074355,0.038021912,0.019595415,0.021505356,-0.005104065,-0.019749756,0.010636242,0.014082137,0.005807198,0.015634,0.031079965,0.00672167,0.007704046,0.013697298,0.019674601,0.010907786
-0.000607217,-0.015685155,0.007201062,0.028914666,0.023441848,0.009933792,-0.006215635,-0.016709777,-0.092273814,-0.000239554,0.01262142,0.019162497,0.010333005,0.108163838,0.116483691,0.000481174,0.02541009,0.0047216,0.002473357,0.010523802,-0.0087157,-0.018330497,-0.003405165,-0.000146805,0.008782426,0.023493164,0.008599995,-0.005667649,0.040297679,-0.004385898,0.001973173,0.010864865,-0.014955737,0.006470001,-0.001539605,0.004338113,-0.001054847,0.018504487,0.02107013,0.012506891,0.009090887,0.013694626
0.002568862,0.009505206,0.000480735,-0.053818809,-0.016896951,0.003715807,-0.005034472,0.009913008,-0.006318615,0.00143918,-0.001972693,-0.012491703,-0.009090725,-0.005879151,0.002952802,-0.002004008,-0.006457131,-0.000805867,-0.000484,-0.006823103,0.003671542,-0.015800049,0.001030946,-0.000440363,0.000481463,-0.00199592,-0.006039627,0.016904445,-0.011025111,0.024669579,0,-0.020557093,0.002999095,0.017403579,0.004240442,0.001532576,0.005883929,-0.003184084,-0.003834977,0.000882277,-0.014616658,0.036026322
0.007001248,0.018554347,0.028404988,0.004353676,-0.000229237,0.013501803,0.010579516,0.008413427,-0.006358587,0.007346076,0.004492381,0.011606504,-0.002293706,0.02136258,0.001962674,-0.004337357,0.0203823,0.004165696,0.002361878,0.006749327,0.0035617,0.028799324,0.033809004,-0.00778141,0.007035592,-0.012999908,-0.004464205,0.002178096,0.022597169,-0.011177998,0.002756926,0.009695116,-0.001681983,0.002311665,0.004222763,0.012938188,0.016049207,0.006388436,0.00164993,-0.00286496,0.006530434,-0.014489037
0.006820709,0.006815706,0.017109521,0.015612467,0.008557458,0.000644581,-0.003641392,0.003972979,0.021268569,0.006499578,0.00769231,0.000258019,0.005747039,0.011285103,0.041136106,0.002581475,0.00915522,-0.001471932,0.003534469,0.006105729,-0.004412383,0.013996644,0.012722722,0.026043103,0.004191679,0.000675441,0.004567202,0.027038228,0.012669426,-0.018260873,0.002749499,0.008758166,0.007300678,0.001537407,-0.002675845,0.008652762,0.008414622,0.000186722,0.002013147,-0.001436639,0.009361446,0.010291428
-0.000835005,-0.004603418,0.00034453,-0.011182744,-0.011060661,-0.006227205,0.00548199,-0.000395624,-0.019351306,-0.000354479,-0.01109534,-0.004253311,-0.003428357,-0.003914455,-0.015051759,-0.006758902,-0.025159072,0.012731159,-0.000939091,-0.006901528,-0.000481784,-0.011098651,-0.010173956,-0.001884541,-0.001318247,-0.002362551,0.000495931,-0.012852045,-0.006109953,0.002657195,0.0039169,0.000418347,-0.005946841,-0.00736862,-0.001149835,0.000272343,0.003367111,0.000186761,-0.000547871,0.004537444,-0.004132281,-0.00436548
-0.008695111,-0.016049974,-0.01893947,-0.015784092,-0.01348239,-0.00259289,-0.00424045,-0.002177419,-0.019357416,-0.007759782,-0.00412902,0.011001995,-0.047018409,-0.024106989,-0.039159583,0.002430293,-0.015121677,-0.011777074,-0.003407906,0.007668285,-0.013109678,-0.007167864,-0.021238567,0.004212028,-0.009532579,-0.003721174,0.006610005,-0.030609644,-0.098360674,-0.022084806,0.002341092,0.011396987,-0.013834289,-0.022115708,-0.009977087,-0.006806398,-0.013714614,-0.000746535,0.013157781,-0.011017007,-0.008206501,-0.007706836
-0.002510942,-0.004700145,0.001175117,-0.016198284,-0.001397682,0.004982659,-0.011254767,0.001190246,-0.009007075,-0.002302565,0.005047451,0.010497813,0.009626882,0.005709802,-0.024850761,0.003798297,-0.003191968,-0.01031073,-0.000235749,0.000237964,-0.009962868,0.003799816,0.008296875,0.008822723,0.001221421,0.003395622,0.004268161,-0.005560866,-0.025649319,0.000903363,0.001167699,-0.01188879,-0.000947915,-0.004586508,-0.005038702,0.001507579,0.005769035,0.004669276,0.004329063,0.001893811,-0.003997814,0.001624915
-0.002119812,0.016389022,-0.005750986,0.001750406,0.002565983,0.007975834,0.001384365,0.002773914,0.00560811,-0.001511923,-0.018563341,0.000506943,-0.007151408,-0.009203422,0.022426009,-0.004911043,-0.000235862,0.006629542,0.000471897,0.002852997,-0.00473557,-0.003974685,-0.005293887,0.003440745,0.00055463,0.005414429,-0.003922959,0.023021612,0.007330867,-0.006317662,0.003888041,0.006486687,0.001517968,0.004766505,0.003116548,0.005337417,-0.000441156,0.002602856,-0.000359099,-0.001222978,0.001773526,0.001621947
0.014874417,-0.022957118,0.008617186,0.029547461,0.029008105,0.022882882,0.029339561,-0.014226435,0.026153888,0.014306097,-0.00219309,0.004346181,0.015606323,-0.004523795,-0.004984958,0.002103577,0.023100897,-0.001075301,0.004833008,-0.005808519,0.01704992,0.015582022,0.041188181,-0.003428947,0.012859449,0.003365907,-0.002543722,-0.003292414,0.005292751,0.013623943,-0.003485684,0.008004165,0.02235697,0.012650183,0.014757193,0.01551857,0.013243042,0.007787784,0.002335554,0.013692471,0.015374671,0.017543856
0.004621682,0.012867143,-0.004154774,0.001214883,0.003241094,0.029479402,0.011640137,0.010422933,-0.004123104,0.004989719,0.009157475,-0.009418389,-0.005910256,-0.005877278,0.039078172,-0.003956062,0.000931241,0.067949737,-0.001407836,0.004650131,0.004775796,-0.000748518,-0.02277971,0.01089614,0.003246735,0.001006398,-0.00378431,-0.011673725,0.024021108,0.01612906,0.005441142,0.010003116,0.001297235,0.01249209,0.002678992,0.005898062,0.001306973,0.001839933,-0.00286777,0.002196505,0.006790774,0.011273186
-0.004066782,-0.002761605,0.003643377,-0.010579253,-0.003606498,0.004874043,-0.001475169,0.001388647,-0.009032534,-0.002502058,0.004174288,0.002698109,0.001189188,-0.000731458,-0.031822681,0.00559289,0.000504989,0.009953214,0.000117589,0.003204384,-0.006499173,0.000842623,0.020752249,0.004680141,-0.002218111,-0.001675621,0.005697899,-0.014277912,-0.005141444,0.012345625,-0.001159649,0.005921869,-0.005182289,0.003547373,-0.012213789,-0.004664015,0.001740394,-0.011202922,-0.00161797,0.002301091,-0.003645941,0.000262384
0.01744772,-0.029354807,-0.002224864,-0.0090593,0.026994553,0.011317732,0.027182627,0.01188588,0.030003691,0.016458355,0.017440761,0.006022575,0.014251612,-0.008844141,0.004980092,0.0059649,-0.008474979,0.019835362,0.003171651,0.006151732,0.030560421,0.012348012,-0.006126973,-0.00183517,0.010897248,0.022826436,0.001560015,0.013530026,0.008720945,0.020034887,-0.001934917,0.01492093,0.013581431,0.016136447,0.021251973,0.013388724,0.007963011,0.009472487,0.003060895,0.01508686,0.006861209,0.018880161
0.000311797,0.011982895,0.002992473,0.012208094,-0.002936816,0.001798564,0.005033657,0.014487053,0.006452882,0.000618386,0.008171288,0.004585457,0.033958023,-0.001292349,0.00396445,0.01522431,0.006144891,-0.004403705,0.000351133,0.000235025,-0.003505423,-0.000461985,0.014150863,-0.007212538,0.001730642,0.005251015,0.002541171,-0.00727553,0.01344861,0.005977771,-0.003877488,0.022102184,0.006240817,0.003024841,0.001513391,-0.000396422,0.000287293,0.005151857,0.005923443,-0.002369466,0.004088658,0.006691608
0.002437849,-0.011558942,0.006435464,-0.00336695,0.033210443,-0.000199524,-0.080995876,-0.011192674,0.03022527,0.002666276,0.001497651,0.001775088,0.012457364,0.001663715,-0.002961547,-0.001736335,-0.005255208,0.023958691,0.000819276,-0.007052937,0.004848861,-0.005199155,-0.00555374,0.002706462,0.002015388,0.007182565,-0.002861889,-0.01007727,-0.008846723,0.012733495,0.00077844,-0.022700574,0.017146995,0.004221919,0.006422342,0.004758126,0.001148841,-0.001830503,0.004461109,-0.001187547,0.001990829,0.003834789
-0.003999647,-0.002281905,-0.005638533,-0.001639871,-0.010191591,0.008978467,-0.029118666,0.004683866,-0.0174253,-0.003737997,0.005365968,0.012529979,-0.02572709,-0.015501995,-0.006930769,-0.011306137,-0.014617305,-0.00107983,-0.000935576,0.000828614,-0.002081636,0.021092021,-0.008168716,0.00440411,-0.003555869,-0.000648292,-0.008938793,-0.037447074,-0.019445349,-0.004191131,0.000777911,-0.004905841,-0.003945452,-0.015465416,-0.005255189,-0.004077895,0.000430209,0.002934045,0.007283734,-0.008754775,-0.001986873,-0.009041024
0.007008714,0.014579792,0.011165585,0.007484141,-0.001440129,0.005932356,-0.006415445,0.00077703,-0.005247935,0.006343639,0.008399692,0.026249926,0,0.011559649,0.013958082,0.003598536,0.011184556,0.021381317,0.00199008,0.005322795,-0.004456226,0.014258197,0.016948169,0.0084865,0.006199964,0.010379532,0.005957735,0.011949251,0.030884228,0.00589223,-0.000388653,0.001609737,0.004321185,0.002897722,-0.001509542,0.006604121,0.012759806,-0.004753957,0.006172797,0.0091592,0.005429392,0.007709985
0.002310199,0.011552646,0.00728446,0.000882555,0.01968566,-0.007863136,-0.011622158,-0.002135079,0.02019293,0.002767201,-0.014403501,-0.005846468,0.005740675,0.016863276,0.063913538,-0.001035835,0.000689526,-0.017405501,0.00081822,-0.007294769,0.010476197,0.005587061,0.002451696,-0.003506194,0.001361324,-0.000642114,-0.002961225,0.013776247,0.008830044,-0.031799173,-0.000777533,-0.004319442,0.006453995,0.001672751,0.004157182,0.003936558,0.004813124,-0.005511686,-0.006485403,0.001404747,-0.003330061,0.001020286
-0.001301886,0.009749134,0.000574002,0.002082073,-0.02425572,-0.009510591,-0.008982551,-0.00564093,-0.003566602,-0.00134148,-0.00079232,-0.003185396,0.013698584,-0.002976493,0.02462106,0.001675035,0.004188605,-0.000718292,0.00128399,-0.002726084,-0.007634285,0.00690029,0.002912801,0.001266561,-0.000715489,0.002891173,0.004950077,-0.003045834,-0.030634559,0.005185862,-0.003891066,-0.004338102,-0.005700096,-0.003188119,-0.003010835,-0.002744704,0.002113301,0.000554267,-0.001235093,-0.003560803,0.001354564,0.002038179
-0.002794549,-0.015448329,0.003097582,0.002866012,0.01159595,-0.005401089,-0.035926139,-0.013497647,-0.016057591,-0.002571683,-0.006343583,0.003687375,-0.011261319,-0.00804245,0.020637795,-0.007087111,0.000784311,0,0.000349808,-0.002852414,-0.001234672,-0.001691028,-0.005753914,-0.013916196,-0.000429444,-0.005124935,-0.011329117,0.056670938,-0.019348609,0.022355995,0.000781253,-0.005877025,-0.001612307,0.003807509,0.003775057,0.003931914,-0.000984178,-0.001477081,0.00123662,-0.004656142,-0.000721457,0.010297495
-0.002661525,-0.001680975,-0.009835862,-0.000767788,-0.016048145,0.000804447,-0.011452918,-0.009983918,-0.027229286,-0.002270331,0.000531984,0.009674076,-0.001138842,-0.008353299,-0.045036715,-0.005613959,0.003259477,-0.002879747,-0.000582999,0.002979792,-0.007607439,-0.001248073,-0.013145173,0.001568239,-0.001862806,0.001931726,-0.003404375,0.016330987,0.012167078,0.005046212,0.000780567,0.008969543,-0.012201676,-0.010013729,-0.002632498,-0.003394402,-0.002814271,0.004807651,0.005822001,-0.002937364,-0.005414693,-0.005536708
0.004256842,-0.027785774,0.01051097,0.019453251,0.000946471,-0.001808685,0.005187571,-0.012505216,0.002066339,0.004396774,0.010368685,0.002547117,0.002280513,0.005140922,-0.011549518,-0.017017507,0.019501993,0.008182863,0.002834987,-0.00213908,0.000670783,0.004463143,-0.002178159,0.008397322,0.006243877,-0.009640141,-0.00924301,-0.078435651,-0.005198176,-0.02426778,0.003900172,-0.010708098,-0.00127162,0.018390716,0.006410233,0.000916939,0.006773817,-0.001840272,0.002104957,0.01418456,0.008075589,0.012273692
-0.007940805,-0.026558691,0.005029622,0.014619624,0.006401537,0.012885106,-0.037330153,-0.003472123,0.017060456,-0.008217554,0.002806796,0.006532716,0.002275324,0.031365519,0.010710894,-0.002625531,0.004266381,-0.004774403,-0.001518431,0.004168117,-0.002298254,-0.002399406,-0.017575279,0.001411385,-0.003637349,-0.027255097,0.007837495,-0.031988951,-0.003919034,0.012006891,0.001165506,-0.000817028,0.004547192,0.00180598,-0.006369404,-0.004449666,-0.003784833,-0.001659284,0.001750412,-0.01355577,-0.003150337,0.003875038
-0.000504249,-0.014531527,-0.001819849,-0.002204962,-0.008746025,0.003776558,-0.017870004,0.019061269,-0.010506855,-0.000348204,-0.002886413,-0.003245111,-0.004540318,0.023241916,-0.047206105,0.001316253,0.013672294,0.007555883,-0.000468088,0.003083479,-0.000767925,-0.004988497,0.009286632,0.008879636,-0.00136017,-0.001000486,0.002090539,-0.030908247,0.017377072,0.001694873,0.002716348,0.005007699,-0.004707636,-0.003304921,-0.003770786,-0.006441455,-0.002954591,-0.00073875,-0.001223154,-0.000545204,0.002528151,-0.001494106
-0.005160299,-0.014143884,-0.005753845,-0.013873603,-0.016844109,-0.023762391,-0.017467192,-0.000201176,0.014716863,-0.005112653,0.007456136,0.004823262,-0.021664877,0.007298844,-0.078867725,-0.000903718,-0.003634995,-0.000595189,-0.001638552,-0.004847427,-0.003745923,0.000447695,0.014987293,-0.004331001,-0.006056907,-0.004674549,0.003671563,-0.0010849,-0.007412228,-0.00592214,0,-0.000813462,0.002183032,-0.012660032,-0.006434496,-0.009393957,-0.005221687,-0.001478519,0,-0.014622403,-0.004683417,-0.011348178
-0.007799123,-0.016483401,-0.011574642,-0.025764703,-0.015055976,0.011359054,-0.030370383,-0.002413969,0.000917845,-0.008019604,-0.007313877,0.00012002,-0.011655072,-0.019593008,0.037321659,-0.000822288,-0.012095015,-0.012386814,-0.000703376,-0.001782348,-0.007231025,-0.012170074,-0.019493283,-0.009260468,-0.008365506,0.003690035,0.006484794,0.001267036,-0.022077871,0.005106419,0.00890089,-0.008243382,-0.008168503,-0.00595332,-0.010285814,-0.006010519,-0.009504969,-0.006477834,0.003324016,-0.007862728,-0.012125604,0.011100058
-0.000902525,-0.009621409,0.002376811,-0.003167319,-0.010918745,0.004612907,0.01088621,0,0.002933847,-0.000392408,-0.001754239,0.005759575,-0.007075269,0.002778935,0.014830489,0.010945553,-0.000764656,-0.005668212,-0.001642302,0.000952289,0.000388512,0.001087107,-0.008508224,-0.017702945,-0.001999692,0.001336885,0.004212868,0.027296787,-0.00265604,-0.006773994,-0.003068599,0.00143654,0.001647198,-0.018734713,-0.000384826,-0.002015621,-0.000143124,0.00055884,0.003487394,-0.002120756,-0.006961611,-0.014346331
0.007883644,0.004387324,0.034642146,0.030737873,0.013399368,0.009582742,0.015492203,0.030852978,0.016459477,0.008048441,0.008259372,0.005368543,0.022565194,0.014563686,0.033402979,-0.00488439,0.025470264,0.004245061,0.003290292,0.014744404,0.013008439,0.020993623,0.026487354,0.004613568,0.014501114,0.008678222,-0.002961352,0.023861471,0.027629824,0.011082704,-0.00230859,0.009119932,0.014251718,0.01564952,0.010396561,0.008482771,0.021486748,0.013033077,0.007124194,0.011409275,0.013744165,0.009745546
-0.003751166,-0.035257439,0.011235464,0.001484467,-0.004733055,-0.01542414,0.01674418,-0.008802929,-0.000179844,-0.003505276,-0.000174239,0.007832077,-0.004645785,-0.000871791,-0.014141395,0.00605371,0.015255321,0.007367181,0.001756886,0.004101298,-0.002970787,0.00700163,-0.007217289,0.005310147,0.00377083,0.013567144,0.007012629,-0.025986621,0.009394201,0.002529569,-0.001928276,-0.00111707,0.003783107,0.006471537,0.002286524,-0.008277745,0.005889947,0.000367537,0.006901313,0.007299173,0.002820687,0.002757495
0.005800526,0.029754227,0.004422027,0.010585191,0.007699377,0.01084557,0.035132543,0.006907607,0.005938381,0.005823457,-0.005578431,0.002943585,-0.00466735,0.008434138,0.026639308,0.00699295,0.001511847,0.0031171,0.002688864,0.004551272,0.003364079,0.0077451,0.013865896,0.000713752,0.006619152,-0.011426696,-0.001884212,0.019762868,0.00449292,0.025231222,-0.004636804,0.006709357,0.004845674,0.010103987,0.006844074,0.008750468,0.006552238,0.005695496,0.001028166,0.010759849,0.003538803,0.008875203
0.000274243,0.009108039,0.011116566,-0.002714727,0.001423275,-0.004371175,-0.012197139,-0.001568094,-0.015563516,0.000738301,0.003418496,-0.002347976,-0.014068067,-0.018457617,0.02794417,-0.011547099,-0.005445957,0.015895744,-0.000699508,0.001510217,0.009100446,0.000785996,-0.006616606,0.00912962,-0.000639708,0,-0.007223247,0.003460687,-0.008626152,0.00246109,0.003105603,-0.002842625,-0.00750135,0.001060998,0.003776557,-0.003336225,0.002077592,-0.000913628,-0.000171196,-0.001629207,-0.002983813,-0.003345382
0.005403735,-0.021786417,0.01300822,0.015502138,-0.007629572,0.010576707,-0.005010753,0.004907797,0.004543125,0.005233553,0.004192808,-0.001647367,0.002378194,-0.024622451,-0.033009756,0.00457477,-0.001869957,0.008941272,0.000933394,-0.002319829,0.011486622,0.011519409,0.007357405,-0.000989396,0.004940717,0.012879901,0.006614336,-0.050110357,0.006123062,-0.001636699,-0.001547994,0.002036257,0.001247092,-0.000396673,0.006995606,-0.003528637,0.012105255,0.005662726,0.003621998,0.004597537,0.006415254,-0.003605125
0.002523533,-0.001590985,0.010208567,0.017397066,0.010778666,0.004936809,0.01924458,-0.008790738,-0.001266433,0.002515988,-0.016005524,-0.001650273,0.016607259,-0.033196738,0.024096353,0.000569242,-0.001470218,0.005247037,-0.000349909,-0.005580888,0.006006587,0.014321362,0.005477815,0.002405577,0.00362566,0.004238595,-0.000574899,-0.021566288,-0.004484285,0.009016444,-0.001162796,0.012599123,0.002346545,0.01389094,0.010138956,0.009731048,0.004247235,0.001462414,-0.003780823,-0.001522045,0.009674513,0.011603152
-0.001031051,0.006692354,-0.007924704,0.011307839,0.000372659,-0.006288066,0.007411317,0.004335746,-0.002354631,-0.000424605,-0.027581384,-0.010507643,0.015169274,0.006854902,-0.000980438,0.002763299,0.011703262,-0.005915774,0.000583291,-0.002922911,-0.003638361,0.000680522,-0.012821934,0.007622777,0.000248066,-0.003896066,-0.002218909,-0.007495599,0.006113273,-0.002437099,-0.001164149,0.001906438,-0.00126062,-0.002709965,-0.007806622,-0.003613936,0.002046269,-0.000730068,-0.011385174,0.007947896,0.005014789,-0.002589956
-0.005474132,-0.019943163,0.008738552,0.020103893,-0.00849792,-0.023729499,-0.016290003,-0.021389322,-0.001270932,-0.006141765,-9.09E-05,0.000357901,-0.021838959,0.023952435,0.0029442,0.006484058,0.019934213,-0.009101513,0.004312269,0.003342178,-0.021348347,-0.001104981,0.045821959,0.003502374,-0.003009906,-0.005540981,0.010460324,0.022918476,0.041573368,0.017915332,-0.005827454,-0.012118224,-0.000901519,0.008756074,-0.020607059,-0.006851223,-0.002722892,-0.004201763,0.002617407,-0.00691295,0.001425529,0.005564403
0.008422381,0.015826913,0.036830236,0.012235218,0.007894256,0.007089372,0.022079729,0.008622434,0.016542545,0.008900242,-0.012091937,0.006560062,0.021151454,0.003868468,0.004892408,-0.004026413,0.007909094,0.010244936,-0.000231935,0.016949142,-0.015786386,0.022974859,0.007062507,0.00879523,0.011294759,0.0180268,0.00220095,0.001535025,0.001228152,-0.004800034,0.006252392,0.004257727,0.010647906,0.007033623,-0.00306036,0.009603661,0.025119408,0.01174103,0.010616033,0.003915581,0.013702323,0.005779637
-0.017725153,-0.027980886,-0.020708302,-0.029951733,-0.032000663,-0.029565591,-0.023693374,-0.010735599,-0.03576527,-0.017797772,-0.003957264,0.006161961,-0.017261309,-0.010476912,-0.028237777,0.002344768,-0.023039632,-0.014220743,-0.003598596,-0.00601852,-0.030232482,-0.026368405,-0.044618481,-0.004151643,-0.019246517,0.000321987,0.015534633,-0.034632474,0.012572826,-0.016881033,0.001941756,-0.007873874,-0.029821377,-0.027047041,-0.027628537,-0.022642046,-0.023571619,-0.001269278,0.007232702,-0.0182015,-0.019836678,-0.016016516
0.000568959,-0.011776336,-0.012091171,0.005377466,0.012406559,0.000829035,-0.019450375,-0.014670432,-0.01205482,0.000431378,-0.004065461,0.002237656,-0.003512661,0.011865626,-0.010020028,0.00766312,-0.008504136,-0.006503456,-0.00034957,0.000232855,-0.00831993,0.005211587,0.014459436,0.004724797,-0.000751848,-0.009655654,0.00160188,-0.015536935,-0.01302242,0.00163536,0,-0.001119234,-0.001840683,0.00045833,-0.004340997,0.002330529,-0.0043645,0.001997054,0.000854867,-0.00055175,0.005910247,-0.006958377
0.005521861,0,-0.010331629,0.005354345,0.003501335,0.010975332,0.008007273,0.001223724,-0.001689709,0.005449369,0.02180163,0.006815503,0.029377112,0.008358888,0.022267275,-0.004963137,-0.006297115,-0.00618903,0.002447467,0.00745054,0.010007163,0.002124627,-0.01709311,0.009128649,0.00745394,0.020149499,-0.000719459,0.028223544,0.014421639,0.017959205,0.003100788,0.001527931,0.006085254,0.014351055,0.011890666,0.00670123,0.005479567,0.008516008,0.007174497,0.006845511,0.004273125,0.013013031
-0.001252668,0.024164261,0.008994092,-0.010124713,-0.004854421,-0.004506375,-0.024192224,0.017926392,-0.009778051,-0.001364694,0.001271072,-0.006069,-0.015981701,-0.010794356,-0.013861368,-0.005229296,-0.009942477,-0.012574855,0.000697394,-0.002079985,-0.003402717,-0.00966846,-0.018334878,-0.003015464,-0.005229035,0.000318471,0.009202059,0.026365903,-0.023593544,-0.010425029,0.001159201,-0.011289709,-0.001282961,-0.007073977,-0.004308767,0.001086774,-0.005722063,-0.003413506,-0.006953874,-0.00833428,-0.002038817,-0.007658177
0.003585131,-0.00129282,0.001326417,0.004372256,0.008917664,0.006790161,-0.012765886,0.007004135,0.001139314,0.00378759,0.003899202,-0.010451071,0.017401362,-0.001929174,-0.007028055,-0.014152851,-0.004872616,0.009217806,0.001974965,0.008684575,0.011347645,0.001370303,0.003509042,0.016772149,0.003790611,-0.012420295,0.003488618,0.013790375,0.018277577,0.000810391,0.003473577,-0.000822933,0.009726487,0.00378949,0.008654672,0.007328025,0.004110588,0.004867524,-0.011784773,0.002543521,0.006040145,0.004978902
0.008213048,0.02783168,0.006517674,0.004133232,0.023570385,0.010627436,0.010682195,0.026430853,0.011191297,0.007974052,0.00289039,0.006408003,0.001140141,0.006886133,0.010111209,0.000902384,0.003941067,-0.001201823,0.002550794,-0.00080362,0.005163365,0.008637707,0.005499034,0.005137952,0.006305439,0.011286671,-0.000948094,0.004450471,0.000304294,0.012145718,0.001153851,0.004118217,0.008724136,-0.001510049,0.002730034,0.010777283,0.009825512,0.006637856,0.005357725,0.012022824,0.005209262,0.000743176
0.012717201,0.018576853,0.006791352,0.018778572,0.035131659,0.018200156,0.004820927,0.010261339,0.020821542,0.012580674,0.01332977,-0.00577767,0.022779046,0.012058279,0.011010948,-0.003934131,0.018769779,0.012513499,-0.000243872,-0.000344673,0.033685607,0.009157177,0.029167585,-0.005111688,0.011859162,0.018813821,-0.014203984,0.033302393,0.017031555,0.025599976,-0.000768347,0.002973406,0.014954981,0.013157854,0.02450417,0.020658546,0.013648398,-0.003386199,-0.006876427,0.001525941,0.010979275,0.011510013
-0.003019567,0.019783607,0.01453665,-0.000115733,-0.00042783,0.001986143,-0.038014324,0.060367978,-0.002927761,-0.002668062,-0.004888439,0.005218288,0.003340661,0.032602253,0.013861368,0.003702827,0.005471366,0.010576432,0.000464622,0.006436079,0.004778325,0.001428313,0.002071097,0.00419142,0.00048973,-0.010015616,0.001849416,-0.011411536,0.009270376,0.014820635,0.001153407,-0.008996057,0.00337296,-0.006866752,-0.000759355,-0.000391811,0.003466319,-0.008226059,0.001384822,-0.002285339,-0.000173714,-0.004282496
0.001489736,0.021824719,0.006855005,0.003704545,-0.006633804,0.009712544,0.012660724,0.030182516,0.023568023,0.001184823,0.00500171,-0.003775264,0.013318718,-0.00378877,-0.013671857,-0.001475654,0.004371501,0.020578497,0.000348258,-0.00102767,0.001997345,0.006544227,0.005520501,0.000807941,0.001573664,0.007587723,-0.008667806,0.020742943,0.018666698,-0.001537314,-0.001536105,0.002579051,0.013092695,-0.009619715,0.003039504,-0.003004654,0.008104214,-0.004868331,-0.001555744,-0.001309009,0.007038538,-0.005898247
0.006350567,0.006526403,0.001740309,-0.001010582,0.006247348,-0.000981532,0.011555193,0.003859712,0.01151268,0.006793903,0.019818731,-0.005329408,0.012048254,0.014290717,-0.006930731,0.002545136,0.00713563,0.005991323,0.001509122,-0.001486099,0.009660378,-0.005084611,-0.005057458,0.000268851,0.002653335,0.003451391,0.00283352,-0.0823481,0.001163383,-0.005388737,0.001153851,0.00946584,0.010129277,0.008347303,0.006060661,0.006158262,-0.004217252,0.003805146,-0.003462482,-0.002075022,0.008111257,0.014215205
0.001529655,0.003831432,0.006694248,0.010127247,0.001641437,0.008253134,0.012359616,0.008912917,0.003176244,0.001440527,0.002178624,0.009763124,0.001082147,-0.001704369,-0.001994015,-0.001064591,-0.006560335,0.001489108,0.001855021,0.006868899,-0.002368224,0.00444028,-0.006496723,0.009146152,0.004840334,0.011569844,0.001291741,0.026813028,0.008715952,0.017801822,0.001152446,0.007338777,-0.00034585,0.017609814,0.001505983,0.002865118,0.004764361,0.003429454,0.009381424,0.006894864,0.00590599,0.00536231
